,Date,Continent_Name,ConfirmedCases,ConfirmedDeaths,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,GovernmentResponseIndexForDisplay,StringencyIndexForDisplay,ConfirmedCases_100K,ConfirmedDeaths_100K,Average14_100K,CumulativeVaccine,PeopleVaccinated,CumulativeVaccine_100K,PeopleVaccinated_100K,CumulativeTests,CumulativeTests_100K
798,2020-05-13,Africa,70648.0,2478.0,62.1246,35.75,58.828600000000016,74.19480000000003,5.4227009181920325,0.19020287729701982,0.18843199267327554,,,,,868120.0,66.63394747340148
799,2020-05-13,Asia,958594.0,25475.0,64.67979591836736,50.51020408163265,62.909183673469386,75.30244897959186,20.45314759566809,0.5435501734828766,0.5376658408884075,,,,,16600517.0,354.1987790090458
800,2020-05-13,Europe,1795488.0,160541.0,63.36652173913045,68.47826086956522,64.0054347826087,70.95170212765957,207.73432731037903,18.574268745174326,2.8364185200214687,,,,,19421450.0,2247.022453584853
801,2020-05-13,North America,1545974.0,98979.0,67.94739130434783,46.73913043478261,65.29652173913044,79.99173913043478,264.1261571935709,16.910338021766506,4.91155510979418,,,,,14130259.0,2414.1227535649823
802,2020-05-13,Oceania,8664.0,124.0,51.68666666666666,41.666666666666664,50.43333333333334,61.36777777777778,20.43491605421866,0.29246648092372046,0.04531882682516176,,,,,1122772.0,2648.1707719329634
803,2020-05-13,South America,361261.0,27711.0,71.62666666666667,54.166666666666664,69.44500000000001,84.76166666666667,84.59191677182497,6.488734199551133,3.236489377653901,,,,,632171.0,148.02748322559415
804,2020-05-14,Africa,73613.0,2545.0,61.958,35.75,58.682800000000015,73.93580000000003,5.65028426411038,0.19534557010529277,0.19405167298082326,,,,,889114.0,68.24537572439971
805,2020-05-14,Asia,989047.0,25961.0,64.5095918367347,50.0,62.69653061224489,75.0379591836735,21.102911420322613,0.5539197665864164,0.5541178922629979,,,,,17169522.0,366.3394175355472
806,2020-05-14,Europe,1817444.0,162171.0,62.88173913043479,68.47826086956522,63.580652173913045,70.09468085106384,210.27459206872143,18.76285644585287,2.8037586342597853,,,,,21961722.0,2540.926782160366
807,2020-05-14,North America,1576909.0,101167.0,67.94739130434783,46.73913043478261,65.29652173913044,79.99173913043478,269.4113318942988,17.284152867255198,4.88714829042302,,,,,14702664.0,2511.9168516600253
808,2020-05-14,Oceania,8695.0,124.0,48.57777777777777,41.666666666666664,47.71333333333334,56.53222222222223,20.50803267444959,0.29246648092372046,0.0470035415770265,,,,,1163885.0,2745.1399205637454
809,2020-05-14,South America,382472.0,29063.0,71.62666666666667,54.166666666666664,69.44500000000001,84.76166666666667,89.55862822600126,6.805314930589101,3.382519933586514,,,,,653433.0,153.00613670438798
810,2020-05-15,Africa,76528.0,2607.0,61.86280000000001,35.75,58.59920000000001,73.78740000000002,5.8740297795747916,0.2001044798681722,0.20092687210830112,,,,,903346.0,69.33777578480777
811,2020-05-15,Asia,1017146.0,26410.0,64.38816326530613,50.0,62.590204081632635,74.84897959183675,21.702448861920075,0.5634999050709625,0.564652082082467,,,,,17751531.0,378.757517355708
812,2020-05-15,Europe,1839630.0,163535.0,62.77826086956523,67.66304347826087,63.38847826086956,69.81893617021277,212.84146736151538,18.920668484948287,2.7782885512847075,,,,,20359683.0,2355.5741125853024
813,2020-05-15,North America,1606294.0,103261.0,68.33521739130435,46.73913043478261,65.63652173913044,80.35434782608695,274.4316926048496,17.641908025597665,4.770764372251642,,,,,15241173.0,2603.9198949092342
814,2020-05-15,Oceania,8713.0,124.0,47.45444444444444,41.666666666666664,46.73,54.9888888888889,20.550487486196584,0.29246648092372046,0.0470035415770265,,,,,1210088.0,2854.114346516315
815,2020-05-15,South America,408132.0,30891.0,71.75083333333333,54.166666666666664,69.55333333333333,84.95416666666667,95.56710571005027,7.233354558057596,3.6172793979170783,,,,,684249.0,160.2219294615374
816,2020-05-16,Africa,79475.0,2690.0,61.797200000000004,35.75,58.541799999999995,73.68540000000002,6.100231506529722,0.20647527842170432,0.2048195287115781,,,,,755002.0,57.95139336763703
817,2020-05-16,Asia,1045827.0,26876.0,64.18183673469389,49.744897959183675,62.377551020408156,74.56551020408165,22.314404211308197,0.5734427659480192,0.5753996380151776,,,,,17640674.0,376.392204634146
818,2020-05-16,Europe,1859076.0,164723.0,62.63565217391306,67.66304347826087,63.26369565217391,69.68106382978723,215.091330200408,19.05811768028946,2.736761242086211,,,,,20984307.0,2427.8418450691274
819,2020-05-16,North America,1634807.0,104877.0,68.49043478260869,46.73913043478261,65.77260869565218,80.35434782608695,279.3030740899589,17.91799796632423,4.736899910374157,,,,,15690453.0,2680.6783655587587
820,2020-05-16,Oceania,8723.0,124.0,47.355555555555554,41.666666666666664,46.64333333333334,54.83444444444444,20.57407349272269,0.29246648092372046,0.04481341239960233,,,,,1244377.0,2934.9884042936815
821,2020-05-16,South America,433543.0,32245.0,71.75083333333333,54.166666666666664,69.55333333333333,84.95416666666667,101.51727801508414,7.550403603786449,3.8525071769385275,,,,,704571.0,164.9804750356155
822,2020-05-17,Africa,82768.0,2740.0,61.4876,35.75,58.270599999999995,73.20380000000002,6.352991020225883,0.21031310887563937,0.2141454567146402,,,,,1017880.0,78.12901724902765
823,2020-05-17,Asia,1076125.0,27378.0,64.5826530612245,50.765306122448976,62.85591836734694,74.69795918367349,22.96086086120748,0.5841537448327456,0.5865937387420295,,,,,18905515.0,403.37962543800296
824,2020-05-17,Europe,1877275.0,165748.0,62.07282608695653,67.66304347826087,62.77130434782609,68.82404255319148,217.19691766338275,19.176708105562778,2.698242080260502,,,,,25694267.0,2972.7746835279713
825,2020-05-17,North America,1657253.0,105943.0,68.49043478260869,46.73913043478261,65.77260869565218,80.35434782608695,283.1379223631943,18.100121652471827,4.676151336959339,,,,,16074937.0,2746.366586332467
826,2020-05-17,Oceania,8733.0,125.0,47.355555555555554,41.666666666666664,46.64333333333334,54.83444444444444,20.5976594992488,0.29482508157633114,0.04262328322217816,,,,,1270467.0,2996.5242953202933
827,2020-05-17,South America,448822.0,33307.0,71.75083333333333,54.166666666666664,69.55333333333333,84.95416666666667,105.0949680960968,7.7990787046461545,3.9061459345694844,,,,,726094.0,170.0202435815698
828,2020-05-18,Africa,86258.0,2813.0,60.922200000000004,35.75,57.776,72.21340000000002,6.620871585910548,0.2159163413383845,0.2196225890338989,,,,,1048919.0,80.51146563822145
829,2020-05-18,Asia,1105334.0,27851.0,64.02387755102042,50.765306122448976,62.36714285714287,73.75326530612246,23.584081941374755,0.5942459619890714,0.5938238018935863,,,,,19689959.0,420.11700217156925
830,2020-05-18,Europe,1895982.0,166596.0,61.27065217391304,67.66304347826087,62.06913043478261,67.72127659574467,219.36127969810272,19.27481998910597,2.6645987617038696,,,,,21963789.0,2541.165929876503
831,2020-05-18,North America,1683938.0,107435.0,67.8691304347826,46.73913043478261,65.22956521739131,79.5495652173913,287.6969941876302,18.35502647398423,4.661665889662555,,,,,16494623.0,2818.0689890947
832,2020-05-18,Oceania,8747.0,125.0,46.76,41.666666666666664,46.12222222222223,53.908888888888896,20.630679908385346,0.29482508157633114,0.04093856847031341,,,,,1297763.0,3060.9046587339535
833,2020-05-18,South America,469737.0,34699.0,71.75083333333333,56.25,69.81333333333332,84.95416666666667,109.99236897602218,8.125025729501814,4.053782140870845,,,,,755130.0,176.81923626383195
834,2020-05-19,Africa,89152.0,2885.0,60.97,35.75,57.8176,72.21340000000002,6.843005212584306,0.22144281719205092,0.22512165181289437,,,,,1086424.0,83.39022226171811
835,2020-05-19,Asia,1136497.0,28356.0,64.04816326530613,50.765306122448976,62.388367346938786,73.79102040816326,24.24899476006943,0.6050209507077703,0.6034085125091305,,,,,19937665.0,425.40220881623065
836,2020-05-19,Europe,1916012.0,167537.0,61.21891304347827,67.66304347826087,62.023695652173906,67.68191489361699,221.67871015490715,19.38369178440567,2.6268894857092944,,,,,22514398.0,2604.8702766758356
837,2020-05-19,North America,1710185.0,109323.0,67.8691304347826,50.0,65.63695652173914,79.5495652173913,292.1812347038741,18.67758699879348,4.643934335389408,,,,,16992824.0,2903.18550181742
838,2020-05-19,Oceania,8755.0,126.0,46.76,41.666666666666664,46.12222222222223,53.908888888888896,20.649548713606233,0.29718368222894176,0.03723219601621096,,,,,1327378.0,3130.754617061018
839,2020-05-19,South America,496363.0,36562.0,71.75083333333333,56.25,69.81333333333332,84.95416666666667,116.22704245576843,8.561260864060788,4.282470239744583,,,,,785753.0,183.98983665331102
840,2020-05-20,Africa,92827.0,2969.0,60.8154,35.75,57.6822,71.97280000000002,7.125085750948531,0.22789037235466178,0.2323532209110948,,,,,1121831.0,86.10794351936765
841,2020-05-20,Asia,1167576.0,28838.0,64.07285714285715,50.765306122448976,62.40938775510206,73.60183673469388,24.91211530341288,0.6153051973660135,0.6106263833113593,,,,,20538614.0,438.22442405487095
842,2020-05-20,Europe,1935227.0,168731.0,61.141304347826086,67.66304347826087,61.955869565217384,67.56361702127657,223.90184676137233,19.521835167602102,2.541223398713949,,,,,23516912.0,2720.8591172635965
843,2020-05-20,North America,1737216.0,111384.0,67.6491304347826,50.0,65.44434782608697,79.14695652173913,296.79941984482696,19.02970418186121,4.626666510684312,,,,,17525578.0,2994.205316348262
844,2020-05-20,Oceania,8764.0,126.0,49.34,41.666666666666664,48.378888888888895,56.892222222222216,20.67077611947973,0.29718368222894176,0.03470512388841383,,,,,1358783.0,3204.8264705562556
845,2020-05-20,South America,527086.0,38087.0,71.45333333333333,56.25,69.55333333333333,84.49083333333333,123.42105857979172,8.918350815860272,4.52095949607755,,,,,812562.0,190.2673609272732
846,2020-05-21,Africa,97489.0,3071.0,60.833400000000005,35.75,57.6978,71.97280000000002,7.4829250624734325,0.2357195464806892,0.244837135116252,,,,,1127682.0,86.55704643908713
847,2020-05-21,Asia,1200270.0,29371.0,63.781224489795925,52.55102040816327,62.377551020408184,73.18612244897959,25.609694474044836,0.6266776112017887,0.6196532939451433,,,,,20529123.0,438.0219182767934
848,2020-05-21,Europe,1954026.0,169717.0,60.88195652173913,67.66304347826087,61.72934782608695,67.031914893617,226.0768530098729,19.63591337181624,2.4718541980349085,,,,,25561906.0,2957.4607837429944
849,2020-05-21,North America,1768136.0,113110.0,67.77869565217392,50.0,65.55739130434785,78.98608695652173,302.0820318295209,19.32458737350357,4.615463780592949,,,,,18028903.0,3080.1972528681868
850,2020-05-21,Oceania,8790.0,127.0,49.34,41.666666666666664,48.378888888888895,56.892222222222216,20.732099736447605,0.29954228288155244,0.03571595273953268,,,,,1390613.0,3279.9007293288523
851,2020-05-21,South America,556384.0,39966.0,71.45333333333333,56.25,69.55333333333333,84.49083333333333,130.28140048655976,9.358332467946324,4.781660249178184,,,,,806769.0,188.91088742512605
852,2020-05-22,Africa,101295.0,3158.0,60.869,35.75,57.729,72.05600000000003,7.7750607166269665,0.24239737147053617,0.24610910178098475,,,,,1203989.0,92.41411300805554
853,2020-05-22,Asia,1232989.0,29923.0,63.74469387755102,52.55102040816327,62.34551020408165,73.12938775510204,26.307807059959902,0.6384554206527229,0.6279974330165543,,,,,21569911.0,460.22880730363914
854,2020-05-22,Europe,1974524.0,171352.0,60.6491304347826,67.66304347826087,61.52521739130434,66.51914893617021,228.4484301193875,19.825079562374164,2.4296822858279583,,,,,24793441.0,2868.550938711131
855,2020-05-22,North America,1797094.0,114939.0,67.77869565217392,50.0,65.55739130434785,78.98608695652173,307.0294405569713,19.637067881912532,4.58920204294958,,,,,18592035.0,3176.407079911028
856,2020-05-22,Oceania,8794.0,127.0,49.34,41.666666666666664,48.378888888888895,56.892222222222216,20.741534139058047,0.29954228288155244,0.03487359536360031,,,,,1428404.0,3369.0346065916615
857,2020-05-22,South America,586893.0,41714.0,71.45333333333333,56.25,69.55333333333333,84.49083333333333,137.4253069386584,9.767639507779437,5.032827453214383,,,,,873801.0,204.60692260481324
858,2020-05-23,Africa,105160.0,3230.0,60.8214,35.75,57.6874,71.98200000000003,8.071725010716143,0.2479238473242026,0.25187681269175566,,,,,1184181.0,90.89371809542463
859,2020-05-23,Asia,1266369.0,30445.0,63.708163265306126,52.55102040816327,62.31367346938777,73.03510204081633,27.02002314596023,0.6495931317639323,0.6396274102318854,,,,,22253804.0,474.82076643195023
860,2020-05-23,Europe,1992403.0,172239.0,60.42913043478261,67.66304347826087,61.33282608695652,66.26297872340425,230.5169942300818,19.927703666976537,2.3926589335475077,,,,,25503636.0,2950.719062688676
861,2020-05-23,North America,1823811.0,116317.0,67.85652173913044,50.0,65.62565217391305,78.98608695652173,311.5939795089463,19.872496061566746,4.564624375842822,,,,,19054063.0,3255.3435174939573
862,2020-05-23,Oceania,8809.0,128.0,46.76,41.666666666666664,46.12222222222223,53.908888888888896,20.776913148847207,0.30190088353416306,0.03352582356210851,,,,,1451560.0,3423.6503633035136
863,2020-05-23,South America,619904.0,43327.0,71.45333333333333,56.25,69.55333333333333,84.49083333333333,145.15507506905365,10.14533530597784,5.301054692418519,,,,,902199.0,211.25652290068322
864,2020-05-24,Africa,109282.0,3329.0,60.97599999999999,35.75,57.82299999999999,72.05600000000003,8.388115753338548,0.2555227516229939,0.2608025098046217,,,,,1280017.0,98.24976448309097
865,2020-05-24,Asia,1298590.0,30983.0,63.696122448979594,52.55102040816327,62.3030612244898,72.9595918367347,27.707510099435865,0.6610722286563283,0.6440684734746419,,,,,21945073.0,468.2334930812322
866,2020-05-24,Europe,2008323.0,173003.0,60.37739130434783,67.66304347826087,61.287608695652175,66.26297872340425,232.3589060060342,20.016096920546115,2.346949968935193,,,,,29763412.0,3443.5665235755755
867,2020-05-24,North America,1849582.0,117286.0,67.85652173913044,50.0,65.62565217391305,78.98608695652173,315.9968965030455,20.038047517361324,4.60223528449378,,,,,19471250.0,3326.6189717649313
868,2020-05-24,Oceania,8810.0,128.0,46.76,41.666666666666664,46.12222222222223,53.908888888888896,20.779271749499816,0.30190088353416306,0.031672637335057284,,,,,1485216.0,3503.0314268677776
869,2020-05-24,South America,646334.0,44619.0,71.25500000000001,56.25,69.37916666666668,84.1825,151.3438537090932,10.447866596289272,5.541383756465676,,,,,887532.0,207.82213711508123
870,2020-05-25,Africa,113213.0,3449.0,60.93459999999999,35.75,57.7864,71.86160000000002,8.689845983626919,0.264733544712438,0.26577524154993465,,,,,1318074.0,101.17089075479907
871,2020-05-25,Asia,1328823.0,31409.0,63.61102040816328,52.55102040816327,62.228571428571435,72.77061224489796,28.352579869599076,0.6701616250804188,0.6473680280115561,,,,,23577736.0,503.06898893556286
872,2020-05-25,Europe,2024118.0,171675.0,59.54934782608696,67.66304347826087,60.56282608695652,65.27808510638297,234.18635553500204,19.862450008582247,2.2701595695177943,,,,,26456232.0,3060.932491716638
873,2020-05-25,North America,1872769.0,118229.0,67.85652173913044,50.0,65.62565217391305,78.98608695652173,319.95834294835913,20.199156932030355,4.612351911123126,,,,,19872106.0,3395.104311665852
874,2020-05-25,Oceania,8822.0,128.0,45.83444444444444,41.666666666666664,45.312222222222225,52.67444444444445,20.807574957331145,0.30190088353416306,0.029987922583192536,,,,,1509113.0,3559.3949066632144
875,2020-05-25,South America,669369.0,46186.0,70.46166666666666,56.25,68.68416666666668,82.63916666666667,156.73766816135623,10.81479115659733,5.748462477460026,,,,,954539.0,223.51231836113237
876,2020-05-26,Africa,116782.0,3560.0,60.886799999999994,35.75,57.7446,71.56540000000003,8.963790321428801,0.27325352832017374,0.26830272703459757,,,,,1324307.0,101.64931469918662
877,2020-05-26,Asia,1357681.0,31977.0,63.38632653061225,53.06122448979592,62.09571428571429,72.24122448979591,28.96831179919157,0.6822808203125394,0.6490216153891781,,,,,23829782.0,508.4467964733711
878,2020-05-26,Europe,2041363.0,172821.0,59.36826086956522,67.3913043478261,60.37065217391305,65.04170212765958,236.1815671289907,19.995039888936606,2.2154840117750574,,,,,27093830.0,3134.701289739484
879,2020-05-26,North America,1897542.0,119541.0,67.93434782608696,50.0,65.69304347826088,78.98608695652173,324.19075390233144,20.42330916113509,4.589018991804297,,,,,20386342.0,3482.9603678288877
880,2020-05-26,Oceania,8836.0,129.0,45.83444444444444,41.666666666666664,45.312222222222225,52.67444444444445,20.840595366467696,0.30425948418677373,0.030493337008751963,,,,,1557206.0,3672.827087849218
881,2020-05-26,South America,697577.0,47907.0,70.56083333333332,56.25,68.77083333333334,82.79333333333334,163.34277856159218,11.217775948103501,5.960575581381387,,,,,981166.0,229.74722599822405
882,2020-05-27,Africa,121843.0,3667.0,60.886799999999994,35.75,57.7446,71.56540000000003,9.352255519976104,0.2814664854915947,0.2806824715560051,,,,,1439070.0,110.45813342688552
883,2020-05-27,Asia,1389467.0,32601.0,62.94918367346939,53.06122448979592,61.71346938775511,71.48530612244897,29.646517326741197,0.6955948657788129,0.6566692665052222,,,,,24444920.0,521.5717568900899
884,2020-05-27,Europe,2057968.0,173847.0,59.47173913043479,67.3913043478261,60.46130434782608,64.96297872340425,238.10273201841844,20.113746012185803,2.1691717648599584,,,,,27265836.0,3154.6020357780812
885,2020-05-27,North America,1922764.0,121577.0,67.93434782608696,50.0,65.69304347826088,78.98608695652173,328.4998754895873,20.771155150812866,4.598122735429739,,,,,21019641.0,3591.158067935443
886,2020-05-27,Oceania,8850.0,130.0,45.83444444444444,41.666666666666664,45.312222222222225,52.67444444444445,20.873615775604243,0.30661808483938435,0.03133569438468434,,,,,1610897.0,3799.4627154885366
887,2020-05-27,South America,731900.0,49693.0,70.56083333333332,56.25,68.77083333333334,82.79333333333334,171.37976112920768,11.635980967063421,6.199131739813051,,,,,1009782.0,236.44787259540047
888,2020-05-28,Africa,126744.0,3759.0,60.910599999999995,35.75,57.7654,71.67660000000004,9.728439661070816,0.28852809352683517,0.2912968140686026,,,,,1463049.0,112.29868015598367
889,2020-05-28,Asia,1423266.0,33222.0,62.93714285714287,53.06122448979592,61.702653061224495,71.54204081632652,30.36767345288635,0.7088449014111138,0.6617687166116955,,,,,24212275.0,516.6079009485816
890,2020-05-28,Europe,2079956.0,174783.0,59.48478260869565,67.3913043478261,60.47239130434782,64.90404255319149,240.64669911198888,20.222039317606118,2.1694362173762474,,,,,30480083.0,3526.483907644896
891,2020-05-28,North America,1950009.0,123262.0,67.72739130434783,50.0,65.5113043478261,78.66347826086955,333.1546220459581,21.0590335852957,4.553092153689949,,,,,21660005.0,3700.5628072939985
892,2020-05-28,Oceania,8866.0,130.0,45.635555555555555,40.27777777777778,44.965555555555554,52.36666666666667,20.911353386046013,0.30661808483938435,0.028808622256887212,,,,,1643150.0,3875.534662337188
893,2020-05-28,South America,771978.0,51560.0,70.85833333333332,56.25,69.03166666666667,82.79333333333334,180.76431921984354,12.073152731004164,6.514692213845877,,,,,1039879.0,243.4953062211769
894,2020-05-29,Africa,132162.0,3890.0,61.1188,36.75,58.07279999999999,71.92680000000003,10.144306969059215,0.2985832093161449,0.3050197992488874,,,,,1524372.0,117.00562569451684
895,2020-05-29,Asia,1460155.0,34012.0,62.554693877551024,53.06122448979592,61.367755102040825,70.94653061224489,31.154759708023143,0.7257008243571972,0.6751650604359334,,,,,25729328.0,548.9766711677265
896,2020-05-29,Europe,2098195.0,175730.0,58.96717391304348,67.3913043478261,60.01978260869565,64.19425531914894,242.7569144939987,20.331605300761076,2.136817652320235,,,,,28593060.0,3308.15916611267
897,2020-05-29,North America,1980135.0,124863.0,67.62391304347825,51.08695652173913,65.55695652173914,78.50217391304348,338.3015809285871,21.332560809988294,4.562134880266964,,,,,22275552.0,3805.727618398216
898,2020-05-29,Oceania,8886.0,130.0,44.90888888888889,40.27777777777778,44.32888888888888,51.441111111111105,20.958525399098228,0.30661808483938435,0.029145565207260162,,,,,1675891.0,3952.757606304313
899,2020-05-29,South America,811657.0,53497.0,70.85833333333332,56.25,69.03166666666667,82.79333333333334,190.05544852964795,12.52671550912587,6.749167344256977,,,,,1557024.0,364.58860662992686
900,2020-05-30,Africa,138263.0,4037.0,60.9878,36.75,57.9582,71.74160000000003,10.612599041048366,0.3098664308507139,0.3223119667513317,,,,,1479277.0,113.54428640811284
901,2020-05-30,Asia,1496346.0,34733.0,62.77346938775511,53.06122448979592,61.5591836734694,70.94653061224489,31.926953008455676,0.7410845211219137,0.6866106283676772,,,,,26418034.0,563.6713234063408
902,2020-05-30,Europe,2116432.0,176463.0,58.61804347826087,67.3913043478261,59.71434782608696,63.48510638297872,244.86689848005673,20.416411917078484,2.1268263056891934,,,,,29620311.0,3427.0100275296854
903,2020-05-30,North America,2009621.0,126279.0,67.62391304347825,51.08695652173913,65.55695652173914,78.50217391304348,343.33919726043337,21.574481203595237,4.574008797891033,,,,,22822334.0,3899.144084964028
904,2020-05-30,Oceania,8894.0,130.0,44.90888888888889,40.27777777777778,44.32888888888888,51.441111111111105,20.97739420431911,0.30661808483938435,0.028808622256887212,,,,,1707653.0,4027.6714802325328
905,2020-05-30,South America,868854.0,55064.0,70.71,56.25,68.90166666666667,82.56166666666667,203.44854621691024,12.893640069433928,7.280804871559008,,,,,1101843.0,258.0046319741626
906,2020-05-31,Africa,143506.0,4190.0,61.023599999999995,36.75,57.98959999999999,71.74160000000003,11.015033942447994,0.3216101920397551,0.33300306587300793,,,,,1549397.0,118.92645983671132
907,2020-05-31,Asia,1534359.0,35402.0,62.14163265306122,53.06122448979592,61.00653061224491,69.774693877551,32.73802161472082,0.7553587140977741,0.6983686252509532,,,,,27517595.0,587.1322290905412
908,2020-05-31,Europe,2132505.0,176888.0,58.52739130434784,67.3913043478261,59.635,63.34702127659575,246.72651204631822,20.46558355682596,2.109256741638248,,,,,34661744.0,4010.2936211462097
909,2020-05-31,North America,2034365.0,127127.0,67.3913043478261,51.08695652173913,65.35347826086957,78.13999999999999,347.5666536300733,21.719360083382444,4.602052233348496,,,,,23281930.0,3977.6650208539822
910,2020-05-31,Oceania,8904.0,130.0,44.90888888888889,40.27777777777778,44.32888888888888,51.441111111111105,21.000980210845217,0.30661808483938435,0.028808622256887212,,,,,1733921.0,4089.627202175309
911,2020-05-31,South America,901684.0,56287.0,71.15583333333332,56.25,69.2925,83.25666666666666,211.13593186778044,13.180014502909842,7.57435455512026,,,,,1130359.0,264.6818628367947
912,2020-06-01,Africa,149207.0,4311.0,59.756200000000014,38.25,57.066799999999986,69.86200000000002,11.452623370805664,0.33089774173827785,0.3451251274925084,,,,,1670320.0,128.20809927633502
913,2020-06-01,Asia,1570698.0,36069.0,61.22448979591835,53.06122448979592,60.20387755102041,68.61265306122449,33.51337273362933,0.7695902338509862,0.7092350565896127,,,,,28252376.0,602.8099656959159
914,2020-06-01,Europe,2148299.0,177368.0,56.37326086956522,67.1195652173913,57.715652173913035,60.02744680851062,248.5538458773102,20.521118585246633,2.085183298514821,,,,,30817227.0,3565.4907860237718
915,2020-06-01,North America,2056474.0,128205.0,66.16217391304347,51.08695652173913,64.27826086956522,76.3891304347826,351.34392621641217,21.903533942357218,4.5462094306272816,,,,,23807431.0,4067.445676758531
916,2020-06-01,Oceania,8926.0,129.0,44.611111111111114,40.27777777777778,44.06888888888889,50.97777777777778,21.05286942520265,0.30425948418677373,0.030156394058379013,,,,,1749283.0,4125.860025400714
917,2020-06-01,South America,926722.0,57618.0,70.8575,60.416666666666664,69.55333333333336,82.33,216.99876348296434,13.491677929693521,7.643313893353012,,,,,1118292.0,261.8562861493427
918,2020-06-02,Africa,154085.0,4461.0,59.482000000000006,36.75,56.63979999999999,69.4364,11.827042109891567,0.3424112331000829,0.3560026355219471,,,,,1711542.0,131.3721602157772
919,2020-06-02,Asia,1609582.0,36779.0,61.10306122448977,52.04081632653061,59.970000000000006,68.4234693877551,34.34302552835782,0.784739227891137,0.7210021977348848,,,,,28523666.0,608.5983749820463
920,2020-06-02,Europe,2163502.0,178173.0,55.978695652173904,67.66304347826087,57.43804347826086,59.15042553191488,250.31280220455923,20.61425545582714,2.0452922892608623,,,,,30953450.0,3581.2515113915833
921,2020-06-02,North America,2083872.0,129767.0,66.16260869565217,52.17391304347826,64.41347826086957,75.66478260869565,356.0248124763295,22.170398105361485,4.5602555551753845,,,,,24406635.0,4169.818323319868
922,2020-06-02,Oceania,8934.0,129.0,45.00888888888889,40.27777777777778,44.41555555555556,50.97777777777778,21.071738230423538,0.30425948418677373,0.030156394058379013,,,,,1771640.0,4178.5912601911305
923,2020-06-02,South America,971518.0,59782.0,70.36166666666666,60.416666666666664,69.11916666666667,82.02083333333334,227.4880759293969,13.998394425230623,7.947216676687748,,,,,1534360.0,359.2816645528229
924,2020-06-03,Africa,159182.0,4569.0,59.47020000000001,36.75,56.62939999999999,69.36220000000002,12.218270546365702,0.35070094688058256,0.3637989139583694,,,,,1742249.0,133.72912541075686
925,2020-06-03,Asia,1650992.0,37588.0,61.382448979591814,52.04081632653061,60.21448979591838,68.61204081632653,35.22657460329112,0.8020005464523794,0.7367470928484459,,,,,29265197.0,624.4201337138591
926,2020-06-03,Europe,2176797.0,178999.0,55.70673913043478,67.66304347826087,57.20021739130434,58.51999999999996,251.85100679383606,20.709821983901055,1.9963685737474102,,,,,31288727.0,3620.0423816494977
927,2020-06-03,North America,2109600.0,131961.0,66.16260869565217,52.17391304347826,64.41347826086957,75.66478260869565,360.420383017798,22.545238037263765,4.544354512355073,,,,,25056133.0,4280.783585895377
928,2020-06-03,Oceania,8947.0,129.0,45.00888888888889,40.27777777777778,44.41555555555556,50.97777777777778,21.102400038907476,0.30425948418677373,0.03083027995912491,,,,,1796761.0,4237.841667185362
929,2020-06-03,South America,1009723.0,61880.0,70.36166666666666,60.416666666666664,69.11916666666667,82.02083333333334,236.43405731201938,14.489656535968535,8.072357052301975,,,,,1578608.0,369.64265877395314
930,2020-06-04,Africa,166287.0,4724.0,59.315200000000004,37.25,56.55659999999999,69.12140000000001,12.76362625386987,0.36259822128778113,0.3771929422426026,,,,,1810952.0,139.00253472429083
931,2020-06-04,Asia,1691237.0,38328.0,61.139387755102014,52.04081632653061,60.00183673469389,68.34734693877552,36.08526652603178,0.8177896388322549,0.7482551465704961,,,,,30045291.0,641.0646961881653
932,2020-06-04,Europe,2197581.0,179612.0,55.78434782608694,67.66304347826087,57.26826086956521,58.51999999999996,254.2556735244513,20.78074484311329,2.012772893898458,,,,,34989607.0,4048.2267066109766
933,2020-06-04,North America,2138116.0,133877.0,66.16260869565217,52.17391304347826,64.41347826086957,75.66478260869565,365.292277046114,22.872582298669766,4.515017515470939,,,,,25778406.0,4404.182292429039
934,2020-06-04,Oceania,8956.0,129.0,45.00888888888889,40.27777777777778,44.41555555555556,50.97777777777778,21.123627444780972,0.30425948418677373,0.027966264880954838,,,,,1833173.0,4323.723034148221
935,2020-06-04,South America,1053061.0,64065.0,71.205,60.416666666666664,69.85666666666667,83.33250000000001,246.58196834879706,15.001290335759927,8.307183418731237,,,,,1256614.0,294.24539848561034
936,2020-06-05,Africa,173432.0,4877.0,58.89860000000001,36.25,56.066999999999986,68.62140000000001,13.312052225737185,0.3743419824768223,0.39549939350787267,,,,,1886597.0,144.80878841804912
937,2020-06-05,Asia,1732469.0,39118.0,61.066530612244875,52.04081632653061,59.93816326530614,68.23408163265306,36.96501768414939,0.8346455617783382,0.761229330299249,,,,,30846182.0,658.1529961681799
938,2020-06-05,Europe,2215312.0,180403.0,55.03413043478258,68.20652173913044,56.67934782608697,57.41680851063828,256.3071143347159,20.87226194203153,1.9899060153805996,,,,,32688701.0,3782.0165397290953
939,2020-06-05,North America,2169495.0,135510.0,66.16260869565217,52.17391304347826,64.41347826086957,75.66478260869565,370.6533081414475,23.1515766509015,4.544561970319728,,,,,26452434.0,4519.33844995877
940,2020-06-05,Oceania,8961.0,129.0,45.00888888888889,40.27777777777778,44.41555555555556,50.97777777777778,21.135420448044027,0.30425948418677373,0.028134736356141315,,,,,1869142.0,4408.559541021974
